eccentricity	inclination	objectname	occurance	semimajor_axis
0.0954028	6.29621217068	256564	3	2.348292
0.1267246	8.91345565833	214002	10	2.7782335
0.1506672	1.52799599414	123000	1	2.3921093
0.1716627	1.03091555987	92219	13	3.1743689
0.1497097	1.54387262942	171770	2	2.3726555
0.0495159	5.49414883062	187192	1	2.7465742
0.1358243	4.81339454154	92213	7	3.0976073
0.1984662	2.16739742259	194903	1	2.418493
0.1524472	2.86130853814	7401	6	2.4374419
0.0933224	6.37985385132	95935	3	2.3618772
0.1435857	1.0037244262	266462	4	3.0925995
0.1891682	4.41066973735	88777	15	2.593363
0.1087605	6.25651462502	12619	4	2.4549894
0.1741258	2.60088394542	374916	9	2.3635968
0.1907058	2.48659227779	374917	7	2.4129305
0.1649844	2.35439607047	259710	2	2.4354533
0.162142	1.36844498677	374912	17	2.4110454
0.1893158	2.09770613108	69448	2	2.3462861
0.0458027	4.38075355549	221698	6	2.7904623
0.1924605	2.42939283764	130840	6	2.3209525
0.0529853	9.32865783371	221693	3	3.0495474
0.1490588	5.52025295973	228781	1	2.2554392
0.0488546	10.0186076875	19888	3	3.04555
0.0711846	3.7695898079	277688	4	2.7638696
0.1412463	5.54613373377	22062	5	3.1292233
0.0796455	10.5930838762	22069	4	2.9971886
0.0474187	0.780977117153	159042	12	2.768391
0.1805738	2.34935552555	282085	3	2.3936185
0.1707766	1.09261079208	192191	5	3.1356518
0.1225581	15.0828732684	81264	2	2.5787101
0.2122093	5.28646128789	350723	4	2.3370799
0.1674075	2.4668526308	257965	2	2.3760714
0.1793874	2.15099345322	287569	1	2.3470131
0.1639267	2.47669947778	165374	2	2.4134071
0.2010753	5.08685619235	201455	8	2.3506086
0.1720046	2.62932654358	212996	1	2.4012892
0.246976	5.43017407684	293089	7	2.5751718
0.0905853	6.96183058123	41812	1	2.3558786
0.1186068	5.24960767365	138714	1	3.1184432
0.1560148	1.34675817609	315455	5	2.3624505
0.1944849	4.37885725707	249701	5	2.5715314
0.151062	1.10168810775	320079	12	3.1092158
0.1488261	1.24399483755	2489	6	3.1099276
0.1662454	7.69965394058	81080	3	2.5684624
0.0935938	10.6693822653	104511	12	3.043625
0.0520421	2.126442298	63953	2	2.8900038
0.1081547	6.17563017169	235094	9	2.3629584
0.133108	9.09613157965	57630	1	2.7689234
0.1943992	7.71524170618	97421	1	2.7772561
0.1624565	2.3374739034	294361	2	2.3884393
0.1552393	5.09092878657	60026	3	3.1653554
0.1325773	8.91524194473	153170	1	2.7710667
0.2334768	5.10835264846	222634	2	2.5872701
0.1574089	1.52471751227	36466	3	2.4045659
0.1658992	17.7586933362	185938	3	3.1421613
0.2017965	5.27022356348	234435	5	2.3446148
0.0472554	2.11655199696	3377	10	2.9138261
0.0680731	9.55294344015	254430	2	3.173969
0.1517732	1.59657015931	48505	2	2.425753
0.0912304	6.91562113703	122185	1	2.2896839
0.188306	2.33929169331	211973	3	2.3490629
0.134493	5.07003112898	20509	2	3.1631999
0.158235	1.4713912909	175683	3	2.4151042
0.1958927	8.02708457656	298263	3	2.7714629
0.04757	0.731039496629	298262	3	2.7662672
0.166276	12.8994994353	218356	1	2.7086546
0.1566091	1.4240384013	251378	22	2.374264
0.2339125	13.2319009117	260054	2	2.6966669
0.1689556	13.5202374384	260056	4	2.5499559
0.134153	4.96378157163	54446	7	2.7175248
0.1597304	1.64609927297	321304	4	2.3779475
0.2114129	16.6370200023	317342	2	3.1116265
0.0546266	9.40288275507	316433	2	2.9712543
0.0844467	10.8601423245	129070	5	2.9942545
0.0927255	4.97457656311	53537	2	2.4496043
0.1664707	1.50674326656	99685	6	2.3838575
0.1337065	5.28393526384	121724	3	3.1443859
0.2082403	26.8480607934	314499	1	3.1882516
0.1805873	9.54498943878	376403	3	2.5854305
0.0580368	15.8301711678	263620	3	3.1840921
0.1679286	3.47597494633	171212	1	2.7363258
0.152277	1.33196036285	364517	11	3.1664275
0.1416922	5.64582220867	112573	10	3.087393
0.1674244	1.67879454783	285466	4	2.4468554
0.1869292	1.59947045374	269702	1	2.4184094
0.054862	9.38287031172	223864	9	2.9680611
0.0593447	9.12104858897	223867	7	3.1740418
0.0477022	0.670490514927	18274	6	2.776001
0.1305821	5.46276782794	59452	6	3.1816029
0.1547474	2.52444367828	365176	3	2.3903295
0.1854725	2.44262866461	289823	8	2.3925095
0.0599036	2.09459288703	30305	3	2.8397562
0.1331915	1.61581764467	15086	2	3.212981
0.1318751	5.2467653466	30301	1	2.2785304
0.048369	4.52703027646	298671	11	2.7670084
0.0606153	9.11736953599	251802	5	3.1650597
0.1896636	2.47673962233	334141	1	2.4184142
0.1878665	2.15083291193	133188	1	2.3634986
0.2064334	4.80927190718	114933	2	2.3667069
0.1424106	5.64901763408	136869	5	2.2948869
0.1362259	2.77131421395	142316	20	2.3566064
0.0511315	2.0991681539	319965	3	2.8474767
0.1778768	16.7025172001	219086	5	3.0569792
0.0502791	5.45868703716	34178	6	2.7378835
0.1495066	2.63490731072	273354	12	2.3623182
0.0508264	4.39820547337	374583	13	2.8039745
0.088887	4.99091029129	245691	2	2.7153694
0.1205258	4.89419634463	83108	6	3.2138092
0.0369773	2.08661200237	224673	3	2.9040927
0.1889386	2.32222635122	202018	3	2.4184107
0.0872564	4.97126960766	212230	11	2.7213685
0.1783402	2.53476124296	72101	1	2.3494292
0.200388	23.8686072507	38085	1	2.3109514
0.1533364	2.7436082723	72105	10	2.3988639
0.0628662	8.69930327461	310489	1	2.9884231
0.1968705	2.59911168141	317910	4	2.3851689
0.1708365	1.28754452823	317914	8	2.4159585
0.1491169	5.91666207258	35083	1	2.2660027
0.1404214	5.53393002483	35086	1	2.2776293
0.0481758	2.0780635566	299818	3	2.8515585
0.1289609	4.83308808422	197221	6	3.1745353
0.1070982	9.23144949809	333866	6	2.8539346
0.0453989	4.53834146261	234716	9	2.7875292
0.1336149	12.4845943315	112664	4	2.6265305
0.1567352	12.9932816049	224453	1	2.577489
0.044212	9.55204867835	35550	8	2.9707728
0.1617282	2.69539687169	79252	6	2.4388728
0.1810928	2.14429086856	370246	1	2.3526289
0.2032204	4.5742188691	114068	1	2.5772623
0.0425077	2.14755328633	188740	13	2.9514349
0.1394856	1.02799873389	268670	13	3.1491256
0.0599431	9.26661648507	220777	5	3.164048
0.0460024	4.37948360965	87958	4	2.7882195
0.1553386	2.74842665063	22213	3	2.434306
0.1542367	2.68036310795	150232	8	2.4438537
0.1637753	2.57084182484	103556	22	2.4209468
0.0595657	1.99007627418	103885	1	2.8391121
0.0397539	2.12580587672	65136	17	2.8758733
0.0515345	4.43755855141	343580	1	2.7622651
0.0790081	20.8616975284	25076	2	1.9245497
0.1527263	12.9908119624	120117	3	2.5634291
0.1357259	9.28819559487	120110	2	2.7454088
0.14171	12.5086262993	101480	4	2.5455078
0.2098224	16.979552278	259386	1	3.1026108
0.064475	9.42283246865	46105	4	3.1739995
0.0686123	9.08178796832	382347	7	3.1042917
0.1765353	2.42193770629	173149	4	2.4532537
0.0463135	9.95831242593	323266	7	3.1032054
0.1565738	1.27822016767	25296	3	3.1121669
0.1203182	6.83653992535	85086	7	3.171454
0.1269752	5.19761929576	198824	8	3.1236523
0.1673967	1.39684904541	268	7	3.0968396
0.1371154	13.4840755441	6010	1	2.5731757
0.1667702	1.48350764679	231091	1	2.3940031
0.1613541	1.35517153517	332504	6	2.425015
0.0477198	4.31936188745	88013	4	2.7884752
0.1252341	0.950947333419	117265	6	3.2233523
0.1628204	2.44946455003	259031	2	2.3950007
0.1432519	1.56803170847	182859	3	3.1538582
0.1432022	0.815208937235	281680	9	3.1028842
0.1367717	1.40754364035	362910	6	3.147797
0.0781172	9.82729407212	10734	1	3.0190365
0.0471739	5.57343756916	104709	20	2.744567
0.0519366	0.698063210653	269570	4	2.7793278
0.200884	7.7758347836	378839	7	2.8063072
0.0108386	6.2219380823	269574	1	2.7387773
0.1954201	7.92256897867	63033	1	2.7976072
0.0912612	4.99024313106	25036	8	2.4769755
0.0911788	5.10499324046	105254	1	2.7278365
0.0676886	11.600460838	333251	1	3.0120201
0.0490305	0.741834913228	261228	3	2.7651911
0.1757922	26.3456104085	363532	4	3.2171972
0.1490765	2.48299071652	363533	20	2.3597644
0.1001842	7.09586728335	24834	5	2.332256
0.1150575	15.0388237997	45450	1	2.6087086
0.0516948	5.17634419411	58080	7	2.7677534
0.2188958	5.09376466189	49375	3	2.5987201
0.0555538	2.21183409793	139926	1	2.6430429
0.1437251	0.960580094157	223451	5	3.1368201
0.0711374	1.98963483048	98878	2	2.8741644
0.1860334	2.46612429964	211563	11	2.3678591
0.1003647	6.89565193098	362692	4	2.2931344
0.0945822	6.57422144828	324409	9	2.3293482
0.1195802	6.85333269036	5084	9	3.1545184
0.1570825	1.43265263359	320535	5	2.4410189
0.1870349	26.7452815196	320241	5	3.2252549
0.1413356	5.41169374896	162647	2	2.3019263
0.1904825	2.3181836845	209136	2	2.3613406
0.0433347	2.06983048961	163511	1	2.8665602
0.0971257	6.44034100641	71817	3	2.315056
0.1638554	1.35536639533	133515	2	2.3703267
0.1775592	4.26812169461	363395	12	2.773585
0.1619233	1.44338751398	299034	2	2.3669026
0.0946802	6.83996190824	364163	2	2.2902657
0.169228	4.5162307876	324541	6	2.5629808
0.0438953	9.70944692452	123971	1	3.0367559
0.0753412	10.8624642917	373705	5	3.0665387
0.2309267	13.4763571591	360843	1	2.6385602
0.1604908	13.1214487074	18040	2	2.7043287
0.1917406	2.24419630127	37812	5	2.3779484
0.0867596	4.79739287985	108833	14	2.7317045
0.1387359	12.2468824957	108834	1	2.6776944
0.0745575	9.72985643871	18731	1	3.0356414
0.1542482	1.1013557308	71725	5	3.1548138
0.0975077	1.98683711213	3170	1	2.9291388
0.1327488	9.13298546216	300822	3	2.8028712
0.1431341	12.831213208	143141	12	2.6181448
0.0942961	15.3233845544	175098	5	2.5944989
0.0953959	6.62339761595	20245	2	2.3756721
0.0483636	4.53530673675	290499	2	2.7716447
0.0740723	10.1400526068	156648	3	2.9796782
0.0507626	2.05569218871	720	4	2.8873089
0.1741667	3.68828110916	248916	1	2.5747341
0.2239419	4.8469515314	331090	3	2.5913661
0.0963944	6.74226898462	129447	5	2.3185526
0.1810917	22.8455908605	47996	3	2.3362708
0.0775976	2.20947748751	226868	3	2.9445079
0.0422947	9.93289215873	375512	6	2.9848304
0.1813768	1.88958490038	205928	3	2.4142723
0.0649952	21.6290549987	129991	5	1.9136667
0.1440961	5.32779403243	193161	1	2.3080745
0.1072867	4.66202324093	191999	4	3.2359746
0.1782004	2.46258587759	77942	3	2.3722272
0.1150354	9.08452667175	266664	6	3.0578808
0.0527309	2.1954525791	136292	2	2.7258173
0.0689536	18.1761647673	111686	3	3.1056692
0.1604756	2.45000935783	144081	10	2.4073875
0.1629525	2.36956942512	12803	2	2.3887846
0.1782839	2.31298271041	136421	5	2.3908936
0.0932292	6.53579982594	8555	11	2.3562598
0.1673831	1.38831518331	177824	6	2.3664553
0.1760554	7.47560789638	177536	2	2.6063588
0.0586981	9.48120144777	288677	1	3.1089193
0.1636837	2.58897713208	35949	2	2.4239321
0.049119	0.645502177484	110625	6	2.7712063
0.1704969	2.60799023292	50425	3	2.3828986
0.1715209	2.22967221239	150391	8	2.3949389
0.1480469	2.41967823612	103949	11	2.4247484
0.1922041	16.5021067471	166559	12	3.1339808
0.1804615	2.4634690485	326798	3	2.3441628
0.1398738	5.49939834511	177791	4	2.2894736
0.0738856	10.6616454572	111538	1	2.9755148
0.2243641	26.9131130819	196072	4	3.2029715
0.1413996	5.04504456125	241180	2	2.7890664
0.1205476	14.8701265889	182673	12	2.8503931
0.1491928	6.00998625999	52869	2	2.273774
0.0999388	6.17772215276	144331	2	2.3835993
0.0687517	3.35021106487	120611	8	2.7347373
0.161825	1.39721011615	209733	2	2.4066222
0.1669894	26.6390951536	273162	4	3.1124203
0.1694629	1.23503168028	100361	8	2.4288216
0.1698468	1.31186138373	126474	1	3.1834638
0.1652386	2.5052827038	218968	1	2.4026072
0.2162489	31.4179558884	244804	6	2.616199
0.0925791	9.6515618143	50647	4	3.0467085
0.0802787	1.84620040056	378797	12	2.9236656
0.0772595	10.2926151069	181163	3	3.0245692
0.0612513	9.2908023623	249660	3	3.1664534
0.1621942	1.45515983297	257238	1	2.3749293
0.1222953	15.0234584681	215780	1	2.8645683
0.0705362	3.66855363779	154098	8	2.7761731
0.0598127	10.7918390406	361533	3	3.1412684
0.1490681	1.53928730747	2316	1	2.4515987
0.1261144	28.7780156242	77763	6	2.6058434
0.0836656	10.1721076616	2315	1	3.0097725
0.1522887	1.62120559752	2310	4	3.1501306
0.1627214	1.45680475292	165350	2	2.3723286
0.1456595	5.30889674689	266442	1	3.1264604
0.1935081	2.09839414164	98460	12	2.3555172
0.1374343	4.90848660111	161855	13	2.7128179
0.1770761	2.49084763833	100941	2	2.4618598
0.1248377	1.39504369256	116302	20	3.204949
0.060272	9.33255392877	11768	11	3.1640159
0.1977289	7.85873872962	243983	1	2.8076663
0.1518015	1.59042567553	227019	7	3.1158815
0.1406704	5.52805851879	97443	5	3.0909359
0.0453916	2.21810694296	90790	3	2.8886528
0.1649143	1.47152884613	60004	3	3.1743131
0.2027012	5.15123842335	357214	2	2.3881375
0.103133	6.66215484066	357215	1	2.3554901
0.1801498	2.38615937924	251179	12	2.6374847
0.1611055	1.5954409944	146302	5	2.383263
0.1473369	5.64867218184	36447	6	2.2799569
0.1578924	1.58929078221	152829	8	3.1306816
0.1432896	1.05401531209	311391	1	3.10634
0.0659311	9.34675675437	45667	1	3.1669293
0.0927628	6.91076727268	361621	6	2.3255223
0.1595148	2.63859533398	349643	2	2.4668295
0.0756546	4.10775226741	256346	3	2.7602977
0.047387	4.37888024247	256342	7	2.8080444
0.1877774	2.42743156063	260076	7	2.4285442
0.1910957	2.35221699307	249460	8	2.4354119
0.1653826	2.46057293828	198124	2	2.4320226
0.0726639	10.9965799151	392624	3	3.0592232
0.2014377	2.17792449543	44648	5	2.3898394
0.1415725	5.32712076351	163729	2	2.233693
0.1070882	9.16009879645	321328	5	2.8496542
0.0767413	3.73013741255	195330	2	2.7197331
0.1824201	2.59761472249	161472	5	2.3795015
0.0905976	5.03643408181	6806	6	2.4548452
0.1493083	1.29242163512	15867	3	3.1562912
0.0632562	2.00266033586	15863	6	2.9415531
0.1156577	4.85826215294	187400	1	3.2107802
0.1643849	2.49842359053	78441	4	2.364902
0.0967109	6.96399513693	21430	3	2.3878069
0.1631702	1.45271824669	376428	8	2.3728422
0.1441483	5.32152172654	233020	7	3.1071226
0.0974443	7.2228912016	32830	1	2.3262216
0.1420618	5.38812078344	8839	3	3.1121454
0.1525426	1.40556060887	285335	2	2.3879366
0.0730473	9.77427803936	8836	5	3.0575134
0.1649673	1.35478181489	365159	6	2.3783251
0.1088523	6.54836063713	119260	4	2.3819835
0.0644912	8.63515575318	365627	4	2.9831106
0.1290279	9.14817262115	59920	3	2.7905425
0.0777112	14.5097115469	365620	4	2.6284391
0.1492729	0.864202091673	179455	4	3.1064851
0.1235137	8.71047283372	298655	3	2.7736256
0.0730124	3.60325397854	275189	2	2.7859844
0.1647558	1.33821876096	187749	3	2.3779981
0.1058846	6.30324472202	26802	10	2.4556746
0.0503273	10.1807462543	160076	4	3.0710381
0.0513869	2.01840918164	316415	3	2.7375776
0.15386	1.50791250506	316413	3	2.3804061
0.0568593	9.25682881932	189960	1	3.0935989
0.1679441	3.44178730174	319942	3	2.7430428
0.0479153	0.951228121423	316418	3	2.763636
0.165986	1.49435740115	115248	1	2.4318977
0.1963707	2.27897901476	291600	1	2.3166523
0.1624705	1.17940804808	275239	5	3.1036745
0.1482069	13.1112651309	30366	2	2.6799425
0.0193053	6.38474283382	40563	1	2.7532486
0.1119664	6.53025771345	168519	3	2.4272305
0.1012584	10.0265090344	302328	3	3.0052616
0.1619975	13.2848615541	364394	4	2.6167641
0.1335515	4.99919808838	363871	3	2.7271157
0.1676828	3.42566397175	363878	2	2.7437761
0.0643211	2.10541186675	169930	6	2.7036118
0.202016	5.00773330616	296952	13	2.3883807
0.1882631	2.33133816304	72125	4	2.3915828
0.1596796	12.8872266432	336511	1	2.5779693
0.0573418	1.82118944403	50896	2	2.9056965
0.0697723	11.3942346361	77572	8	3.0020699
0.1428257	3.05567432609	165167	1	2.3130857
0.2528675	14.3461355058	188187	6	3.1743367
0.0700549	21.0148313298	258019	2	1.9700471
0.0912014	6.42969137911	361704	2	2.4204014
0.1429698	3.1289362573	322008	2	2.5788498
0.0873975	10.0677469547	55112	1	2.9741312
0.0721977	3.68481900967	294807	3	2.8175188
0.2422872	5.14610693524	183407	7	2.5882162
0.1340904	4.9074687337	143421	5	2.7194069
0.089925	14.5977821969	225874	2	2.6125298
0.0123436	22.0147950188	259941	6	2.6626162
0.1396448	1.7077358247	35201	6	3.0854666
0.0473989	0.612136835195	217440	4	2.7672935
0.1412436	3.08896518746	188761	8	2.5622897
0.0874772	4.90744573106	217442	2	2.728933
0.1717256	2.4628783562	5991	3	2.4125047
0.1465754	12.9190442769	12351	1	2.598531
0.1484244	2.66743456302	103579	2	2.3712152
0.194055	2.04447222318	181801	7	2.3978167
0.197553	2.35744678456	373689	22	2.3680364
0.2007003	2.34297888954	355440	1	2.3347104
0.0924545	6.38851337815	43861	1	2.2738814
0.1524379	1.35340060089	128862	3	3.1534246
0.0924767	2.05915508616	128867	2	2.9216531
0.1668725	1.67474773297	392365	1	2.4380697
0.0893181	4.91920018123	117799	1	2.7325623
0.1361153	9.34412634273	97149	1	2.8123468
0.1903281	2.3210278857	177672	5	2.3677912
0.090512	6.3959219445	279536	1	2.4058059
0.0389224	4.96756583727	254921	6	2.7591143
0.1106172	10.5799049782	225343	3	3.0415748
0.073858	1.95966279834	297778	3	2.9596536
0.162869	1.40290701736	117241	2	2.3694732
0.1057039	6.26264745919	117531	3	2.3941764
0.1467331	5.18401304346	51859	8	3.1945188
0.1809065	4.19371515343	153976	5	2.7583207
0.127596	9.0667254733	26387	6	2.7897957
0.1343768	4.98475633899	120133	6	2.721812
0.1618507	1.33357080992	362427	8	2.3758233
0.1688639	1.32774225734	9534	5	3.1579185
0.0643418	9.57725978368	269559	1	3.0856763
0.0984876	6.67980109152	173558	2	2.3662406
0.1910054	2.37614115634	342054	3	2.4317695
0.1548466	1.32351842793	269557	2	3.1578384
0.1977421	2.13699775588	313765	1	2.4230557
0.2044923	4.84699178239	90496	14	2.3425443
0.0940991	20.9108683047	81986	2	2.7790512
0.1651192	1.44068229643	315393	4	2.3450678
0.1952213	7.7959245398	81982	2	2.7840853
0.0861177	2.15401507287	45474	5	2.9458593
0.085692	6.80205024284	24096	1	2.3254381
0.1086161	6.35942786371	24090	8	2.333874
0.1172669	6.52769140744	202550	2	2.4104178
0.1191728	5.753699213	152615	4	3.1326468
0.0741326	10.5700138907	133684	1	3.1356423
0.1426067	5.51945283818	391456	6	2.3152225
0.202984	16.7486556357	391105	2	3.13974
0.1433112	1.0314198444	147847	3	3.1123652
0.1947755	7.69962503206	138502	8	2.8049005
0.0758689	10.4865672159	94166	2	3.0284903
0.1096869	6.59639222423	211234	3	2.4379181
0.16734	1.57041037539	170926	7	2.3607027
0.1711049	1.45679902149	290928	11	3.1893179
0.1476489	1.21428586917	290925	13	3.0736485
0.1807987	2.53751987201	327233	3	2.4616443
0.1481421	13.2412948894	274914	8	2.6410943
0.0637348	9.24841141253	265366	6	3.1741554
0.0945626	7.16540643116	206995	1	2.276002
0.1725456	1.10671961154	71527	1	3.1683825
0.086194	10.2142317452	312387	8	3.1059803
0.0734782	3.84392894796	352411	1	2.7859568
0.099746	6.38744678405	313393	1	2.4355255
0.1338551	4.97365636514	236930	1	2.784159
0.0939635	6.42095043321	237517	2	2.4051729
0.1329906	4.9478395843	260983	18	2.7968347
0.0749097	3.85452966242	175524	1	2.8082074
0.0809881	2.07426808446	185499	1	2.9372163
0.1205587	15.2089608216	285161	2	2.8499533
0.0864794	10.2103194894	363114	2	3.0178938
0.1567521	1.4374612577	364723	1	2.3565075
0.0871354	6.70600340105	108585	1	2.3691734
0.1470625	13.3249149368	91073	2	2.6465358
0.1166523	4.9460740271	234969	9	3.1926246
0.1354127	5.41174554603	106738	3	3.1064074
0.060448	2.36653015335	17832	11	2.9076645
0.1358965	5.0174879772	161598	3	2.7625706
0.0770666	3.88516107313	156625	2	2.8073248
0.073948	3.73358820605	323993	3	2.7798742
0.0787836	9.26489230352	196796	4	3.1069299
0.0514699	2.09801573579	275537	5	2.8988086
0.0608948	9.62282348347	262636	10	3.0604643
0.1169349	17.3034341946	242132	5	3.2139053
0.0805661	4.27054055897	375023	6	2.8066864
0.0391107	2.0344735055	23045	11	2.8606968
0.0560278	2.08656613533	316608	8	2.9334111
0.1403393	1.50895564974	193141	6	3.1629478
0.059304	9.24112616439	296561	7	3.1259526
0.1007108	7.51188227343	97928	1	2.2915988
0.163836	14.1877021237	325927	1	2.6145381
0.1575077	1.49947566095	194499	1	2.3953315
0.1325599	5.05674970485	78656	2	3.1115281
0.046769	4.39703893468	171404	3	2.7964342
0.1901849	7.85366628096	385161	5	2.8015504
0.0879598	4.84518049038	29117	9	2.7307258
0.1777532	2.56062147124	174690	2	2.4336585
0.1339712	4.80506880076	91695	8	3.0971053
0.0495906	2.09244859363	296749	3	2.8938223
0.064905	9.69533363898	34528	1	3.0161083
0.1143681	6.29016540556	8029	4	3.1431099
0.0863751	6.50699996399	365450	3	2.3619311
0.0479879	2.04893268039	8534	7	2.882666
0.203405	5.29175503913	360138	2	2.3914699
0.2055801	2.44635054757	86645	2	2.3780017
0.1888146	4.17234993858	26637	6	2.5904713
0.2053948	5.34362469672	86641	3	2.3922163
0.0793493	4.24033115495	221307	3	2.805674
0.1660245	1.615404951	44920	2	2.4236793
0.2006847	7.84984897162	123042	1	2.7893361
0.1359601	4.97327678386	154919	3	3.0968049
0.1424796	1.5402674192	126676	1	3.1901275
0.1519134	1.34397283338	180762	4	3.1505771
0.1658669	1.53526369558	374956	9	2.4411953
0.1643514	2.67042865048	374954	7	2.4365846
0.0172433	6.13251875606	182615	1	2.6949717
0.2567295	8.73961843443	373279	10	2.7913208
0.1586965	1.60709950868	216904	3	2.3644062
0.2291074	5.18342047338	216903	3	2.5906152
0.0710887	9.81467016126	158144	2	3.0980273
0.1690334	1.35050062718	144353	9	2.4314492
0.0872984	4.82470460265	111554	1	2.7244705
0.1907368	2.4868847617	77297	1	2.4277319
0.1734066	3.82203308943	276040	1	2.5897048
0.1524943	3.55721290521	318064	3	2.5840021
0.1988108	2.23812403343	213221	2	2.3178796
0.1376567	4.94770156012	86235	1	3.2016969
0.13509	1.32712902793	86237	6	3.1236679
0.1397616	1.00638335944	255175	8	3.0902223
0.1952023	10.2171834343	361515	3	3.1320861
0.0956709	6.92687005844	43455	2	2.3560895
0.1417218	3.19960375527	165338	2	2.328888
0.1437837	13.133362439	170467	2	2.6419571
0.1282391	5.04384242333	57189	1	2.7663507
0.0639498	21.092304611	323438	1	1.9380277
0.1232917	1.47029658082	391738	3	3.1290167
0.1664069	1.5396827911	392322	4	2.4357926
0.1763195	2.51350680504	100924	6	2.3489764
0.0135554	6.2947422642	185700	9	2.7317769
0.0491528	5.58138775415	364938	9	2.7585889
0.0588026	9.33250747731	253375	3	3.0373862
0.0435315	2.06901062525	19597	7	2.8408773
0.1785867	4.25859569476	364935	2	2.7748642
0.0179356	5.94674874915	104007	1	2.6950713
0.1830278	2.11468861398	371539	2	2.3178186
0.1965512	7.88156262416	257873	6	2.7770795
0.0768428	3.97996818382	122943	5	2.7817681
0.1507105	12.8531857224	25557	10	2.5748993
0.1658505	1.26390989029	372324	2	3.1465729
0.0583094	9.82090355684	13296	3	2.9873187
0.1463857	1.07486311441	152842	7	3.1563461
0.1521551	1.3467868319	152847	6	3.1613677
0.0476044	4.46540234997	235581	8	2.8052229
0.1537973	1.63860190511	128639	5	2.4111921
0.089521	2.28962156851	46666	6	2.949332
0.0454081	5.18862705469	210082	1	2.7306626
0.0930074	11.484661836	41367	1	3.0487855
0.0850072	5.01231154164	48545	3	2.7199658
0.1111941	4.98996131358	134186	1	3.1865757
0.1408374	5.23139744207	327729	4	2.3061961
0.0709907	3.77328192222	362893	4	2.7740733
0.1597828	1.17813008175	352480	3	3.1185654
0.1854363	2.56819783103	194309	5	2.3320275
0.1781741	2.3171744532	325108	9	2.4693013
0.1552148	1.54080619427	210337	1	2.3502283
0.1106562	15.0317935782	321348	3	2.5895405
0.0462632	2.10096271711	16909	4	2.855906
0.0998908	6.36541778828	70354	4	2.395692
0.0818263	10.1934426161	328797	2	3.0250974
0.089194	6.51972729205	102372	5	2.2981325
0.1583972	3.02943598	15842	3	2.4249924
0.0864582	11.0369029377	196657	2	3.0858179
0.0878085	7.22348029364	125067	1	2.3347568
0.1307158	4.83212783107	152260	7	3.1100739
0.1266552	4.85486952159	10504	6	2.7621242
0.1770351	2.09325126996	21415	2	2.4119333
0.1667463	3.41397774078	247335	6	2.7370332
0.154151	1.0937110713	78466	1	3.1651989
0.1487611	1.40803653283	6375	6	3.1774513
0.1266863	4.71343483454	8853	10	2.2729662
0.0711044	3.79152452795	62798	1	2.7778829
0.151516	2.65350813693	8857	5	2.4207459
0.0510795	4.29142584563	168686	5	2.7636023
0.0823392	22.1127169899	288194	7	2.6509487
0.0715409	2.09550449929	168682	1	2.8956372
0.1637539	1.52499262944	322455	1	2.4530758
0.1700501	2.18754570802	147188	3	2.4244989
0.1288384	4.89796871263	219044	4	2.7841578
0.2108953	10.1497496933	189948	4	3.1320186
0.1822006	2.55565470709	212012	3	2.4009789
0.1581648	2.51703389362	169629	3	2.3728192
0.0399131	11.0548948143	290462	15	3.1138079
0.14299	1.18943122147	158915	4	3.0901322
0.0075167	6.32671222936	40543	1	2.7461595
0.0907591	7.19579379633	137445	3	2.3219589
0.1592576	1.31275543239	243437	3	2.3776978
0.1341402	1.33946815003	357829	1	3.1996604
0.0498262	0.606137628042	322491	2	2.7723784
0.1405524	9.14938553263	151760	4	2.5719288
0.0877876	14.4241251542	24544	3	2.5915136
0.1804645	2.58290332389	168538	11	2.4382952
0.1452404	1.55656255957	359829	1	3.0893035
0.108325	8.95474546863	220850	7	3.0466047
0.1548208	1.62318309445	207667	1	2.4539069
0.1531845	1.71897655262	58541	6	3.1176475
0.0497125	2.1851834022	11103	17	2.8896326
0.1751022	2.22778002031	307377	1	2.6759008
0.0752299	3.89718078828	363853	5	2.803836
0.1391699	13.0066827834	76589	1	2.6334518
0.0744267	3.88235860326	34310	2	2.8053883
0.0459181	2.09481648999	288732	5	2.8712097
0.1698845	2.85587586773	145586	4	2.4698621
0.1658681	11.6192427789	375948	8	2.6452076
0.1919983	2.20940294758	147722	15	2.4304263
0.1945864	2.27012557095	66962	10	2.3479771
0.1626161	1.31214220667	239585	3	2.4293982
0.1617112	1.55353622785	316298	4	3.2198372
0.1835582	2.35663822998	170694	2	2.4542744
0.16812	1.18944841391	372913	4	2.4456363
0.1565614	1.33263663587	145764	2	3.1292618
0.2018638	2.51434412927	363415	7	2.3536184
0.1608726	1.68396485323	23256	12	2.427621
0.166118	1.60508763643	23700	3	3.0768411
0.1108328	5.29402791361	23703	2	3.2078185
0.0437377	2.12871277604	126806	2	2.8637537
0.2332937	13.397614386	15335	1	2.675485
0.1503853	2.49358323451	12454	3	2.4205789
0.1048942	6.12491223858	296358	1	2.4425637
0.1430052	13.9440219428	311021	2	2.550549
0.1824318	2.19992493949	39390	5	2.3460894
0.0419004	2.19483333026	39392	2	2.8791765
0.1746464	4.14104712722	379225	15	2.5623852
0.157561	1.44011488892	74024	30	2.4163625
0.1571788	1.2831144498	197886	1	2.4705764
0.0466954	4.36947352373	314293	2	2.7862257
0.1590077	1.4514859917	318595	10	2.3564872
